time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1499254972274565,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274566,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274568,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274569,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274570,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274571,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274573,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274574,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274575,17,26,192.168.10.16,192.168.10.255,8612,8612
1499254972274583,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274585,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274586,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274588,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274589,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274591,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274592,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274593,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274594,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972274595,17,26,192.168.10.16,192.168.10.255,8612,8610
1499254972310214,6,277,192.168.10.14,40.83.143.209,49460,443
1499254972310378,6,3765,192.168.10.14,40.83.143.209,49460,443
1499254972396871,6,6,40.83.143.209,192.168.10.14,443,49460
1499254972396875,6,6,40.83.143.209,192.168.10.14,443,49460
1499254972552543,6,6,192.168.10.5,192.168.10.3,49163,445
1499254972552546,6,6,192.168.10.5,192.168.10.3,49163,445
1499254972668522,6,309,40.83.143.209,192.168.10.14,443,49460
1499254972723918,6,6,192.168.10.14,40.83.143.209,49460,443
1499254972858449,17,56,192.168.10.19,38.126.113.10,123,123
1499254972858462,17,56,192.168.10.19,192.154.108.74,123,123
1499254972858464,17,56,192.168.10.19,138.236.128.36,123,123
1499254972900481,17,56,138.236.128.36,192.168.10.19,123,123
1499254972913045,6,324,192.168.10.15,13.107.4.50,49451,80
1499254972926921,17,56,192.154.108.74,192.168.10.19,123,123
1499254972935316,6,6,13.107.4.50,192.168.10.15,80,49451
1499254972936838,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972937056,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972937104,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972937146,6,6,192.168.10.15,13.107.4.50,49451,80
1499254972937306,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972937331,6,6,192.168.10.15,13.107.4.50,49451,80
1499254972937394,6,6,192.168.10.15,13.107.4.50,49451,80
1499254972937499,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254972937690,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972937884,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254972937900,6,6,192.168.10.15,13.107.4.50,49451,80
1499254972938074,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972938309,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254972938390,6,6,192.168.10.15,13.107.4.50,49451,80
1499254972938501,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254972938692,6,693,13.107.4.50,192.168.10.15,80,49451
1499254972946226,17,56,38.126.113.10,192.168.10.19,123,123
1499254972980934,17,56,192.168.10.17,45.79.109.111,123,123
1499254972990745,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973064971,17,56,45.79.109.111,192.168.10.17,123,123
1499254973216986,6,277,192.168.10.14,40.83.143.209,49461,443
1499254973217060,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254973217110,6,2277,192.168.10.14,40.83.143.209,49461,443
1499254973303811,6,6,40.83.143.209,192.168.10.14,443,49461
1499254973303815,6,6,40.83.143.209,192.168.10.14,443,49461
1499254973438842,6,277,192.168.10.14,40.83.143.209,49460,443
1499254973439217,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254973439283,6,7200,192.168.10.14,40.83.143.209,49460,443
1499254973439331,6,5760,192.168.10.14,40.83.143.209,49460,443
1499254973439522,6,7642,192.168.10.14,40.83.143.209,49460,443
1499254973481475,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481480,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481481,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481483,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481485,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481486,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481488,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481489,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481490,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481492,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973481493,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254973525833,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973525836,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973526342,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973526345,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973526676,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973526679,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973527100,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973527528,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973529848,6,309,40.83.143.209,192.168.10.14,443,49460
1499254973573405,6,6,192.168.10.14,40.83.143.209,49460,443
1499254973653583,6,309,40.83.143.209,192.168.10.14,443,49461
1499254973700500,6,6,192.168.10.14,40.83.143.209,49461,443
1499254973779797,6,277,192.168.10.14,40.83.143.209,49460,443
1499254973779869,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254973779919,6,1701,192.168.10.14,40.83.143.209,49460,443
1499254973866449,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973866688,6,6,40.83.143.209,192.168.10.14,443,49460
1499254973944279,6,324,192.168.10.15,13.107.4.50,49451,80
1499254973966521,6,6,13.107.4.50,192.168.10.15,80,49451
1499254973968199,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973968424,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973968472,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973968513,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973968670,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973968694,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973968862,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973969005,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973969055,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973969192,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973969246,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973969439,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973969502,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973969691,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973969824,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973970000,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973970014,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973970188,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973970206,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973970422,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973970498,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973970518,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973970614,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973970784,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973970806,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973970998,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973971021,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973971191,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973971272,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973971382,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254973971500,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973971575,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254973971766,6,6,192.168.10.15,13.107.4.50,49451,80
1499254973971768,6,3228,13.107.4.50,192.168.10.15,80,49451
1499254973980960,17,56,192.168.10.17,104.131.53.252,123,123
1499254973980965,17,56,192.168.10.17,198.55.111.50,123,123
1499254974004565,17,56,104.131.53.252,192.168.10.17,123,123
1499254974073005,6,309,40.83.143.209,192.168.10.14,443,49460
1499254974075157,17,56,198.55.111.50,192.168.10.17,123,123
1499254974126638,6,6,192.168.10.14,40.83.143.209,49460,443
1499254974194809,6,277,192.168.10.14,40.83.143.209,49461,443
1499254974194879,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254974194929,6,1669,192.168.10.14,40.83.143.209,49461,443
1499254974281569,6,6,40.83.143.209,192.168.10.14,443,49461
1499254974281572,6,6,40.83.143.209,192.168.10.14,443,49461
1499254974482726,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482731,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482732,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482734,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482735,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482736,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482737,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482738,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482739,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482741,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974482742,17,45,192.168.10.16,224.0.0.251,5353,5353
1499254974566392,6,309,40.83.143.209,192.168.10.14,443,49461
1499254974622305,6,6,192.168.10.14,40.83.143.209,49461,443
1499254974816388,6,277,192.168.10.14,40.83.143.209,49460,443
1499254974816462,6,1440,192.168.10.14,40.83.143.209,49460,443
1499254974816512,6,1669,192.168.10.14,40.83.143.209,49460,443
1499254974845147,6,72,192.168.10.9,192.168.10.3,13784,445
1499254974845151,6,72,192.168.10.9,192.168.10.3,13784,445
1499254974845152,6,72,192.168.10.9,192.168.10.3,13784,445
1499254974845153,6,72,192.168.10.9,192.168.10.3,13784,445
1499254974845212,6,72,192.168.10.3,192.168.10.9,445,13784
1499254974845216,6,72,192.168.10.3,192.168.10.9,445,13784
1499254974845217,6,72,192.168.10.3,192.168.10.9,445,13784
1499254974845218,6,72,192.168.10.3,192.168.10.9,445,13784
1499254974845306,6,6,192.168.10.9,192.168.10.3,13784,445
1499254974845355,6,6,192.168.10.9,192.168.10.3,13784,445
1499254974845403,6,6,192.168.10.9,192.168.10.3,13784,445
1499254974845404,6,6,192.168.10.9,192.168.10.3,13784,445
1499254974858441,17,56,192.168.10.19,192.154.108.74,123,123
1499254974858457,17,56,192.168.10.19,138.236.128.36,123,123
1499254974900651,17,56,138.236.128.36,192.168.10.19,123,123
1499254974903030,6,6,40.83.143.209,192.168.10.14,443,49460
1499254974903033,6,6,40.83.143.209,192.168.10.14,443,49460
1499254974926968,17,56,192.154.108.74,192.168.10.19,123,123
1499254974975502,6,325,192.168.10.15,13.107.4.50,49451,80
1499254974980948,17,56,192.168.10.17,144.217.148.73,123,123
1499254974980953,17,56,192.168.10.17,45.79.109.111,123,123
1499254974997220,17,56,144.217.148.73,192.168.10.17,123,123
1499254974997753,6,6,13.107.4.50,192.168.10.15,80,49451
1499254974999378,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254974999577,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254974999625,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254974999665,6,6,192.168.10.15,13.107.4.50,49451,80
1499254974999833,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254974999861,6,6,192.168.10.15,13.107.4.50,49451,80
1499254974999928,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975000026,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975000217,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975000412,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254975000416,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975000433,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975000622,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975000830,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975000912,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975001023,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975001214,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975001407,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254975001409,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975001425,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975001603,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975001834,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975001915,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975002026,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975002152,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975002218,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975002410,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975002417,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975002602,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975002661,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975002831,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975002912,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975003023,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975003153,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975003215,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975003404,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975003407,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975003599,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975003670,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975003835,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975003913,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975004027,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975004176,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975004219,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975004411,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975004416,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975004603,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975004668,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975004833,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975022218,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975022298,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975022469,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975022556,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975022655,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975022807,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975022848,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975023040,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254975023057,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975023231,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975023308,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975023423,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975023615,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975023791,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975023808,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254975023814,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975023999,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975024212,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254975024295,6,6,192.168.10.15,13.107.4.50,49451,80
1499254975024405,6,1615,13.107.4.50,192.168.10.15,80,49451
1499254975065007,17,56,45.79.109.111,192.168.10.17,123,123
1499254975345058,6,869,40.83.143.209,192.168.10.14,443,49460
1499254975392003,6,6,192.168.10.14,40.83.143.209,49460,443
1499254975448008,6,277,192.168.10.14,40.83.143.209,49461,443
1499254975448079,6,1440,192.168.10.14,40.83.143.209,49461,443
1499254975448129,6,1733,192.168.10.14,40.83.143.209,49461,443
1499254975534649,6,6,40.83.143.209,192.168.10.14,443,49461
1499254975534998,6,6,40.83.143.209,192.168.10.14,443,49461
1499254975606000,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606006,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606007,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606009,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606010,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606012,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606013,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606014,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606015,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606016,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975606017,17,26,192.168.10.16,255.255.255.255,46047,3289
1499254975871444,6,869,40.83.143.209,192.168.10.14,443,49461
1499254975918368,6,6,192.168.10.14,40.83.143.209,49461,443
1499254975980943,17,56,192.168.10.17,199.182.221.110,123,123
1499254975980947,17,56,192.168.10.17,104.131.53.252,123,123
1499254975980951,17,56,192.168.10.17,198.55.111.50,123,123
1499254976004562,17,56,104.131.53.252,192.168.10.17,123,123
1499254976006841,6,326,192.168.10.15,13.107.4.50,49451,80
1499254976029011,6,6,13.107.4.50,192.168.10.15,80,49451
1499254976030751,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976030976,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976031024,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976031065,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976031226,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976031248,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976031418,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976031556,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976031612,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976031747,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976031803,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976031995,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976032052,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976032223,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976032242,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976032414,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976032552,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976032607,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976032736,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976032799,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976032991,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976033054,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976033182,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976033300,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976033374,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976033552,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976033566,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976033758,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976033818,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976033950,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976034055,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976034142,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976034304,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976034334,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976034526,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976034548,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976034718,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976034811,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976034910,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976035054,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976035102,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976035294,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976035305,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976035486,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976035556,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976035751,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976035863,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976035943,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976036074,6,6,192.168.10.15,13.107.4.50,49451,80
1499254976036135,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254976036327,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254976052757,17,56,199.182.221.110,192.168.10.17,123,123
1499254976053741,6,1460,13.107.4.50,192.168.10.15,80,49451
